1,number_of_matches,average,sum,reads_ratio,all_sum,all_ratio,product
NC_017535_606159_607688,95.0,45.32824427480916,5938.0,0.004634372408410166,118501.43950421711,5.181076473478295e-06,56.660305343511446
NC_017343_471974_473513,94.0,45.41489361702128,4269.0,0.004585589540953217,83569.43919215571,3.6537923683605924e-06,56.171052631578945
NC_009664_2411132_2412643,93.0,44.5531914893617,4188.0,0.004536806673496268,78726.09574935155,3.442033482818995e-06,54.51903695408734
NC_014391_2546563_2548065,90.0,45.47826086956522,4184.0,0.0043904580711254205,75187.88488091677,3.2873371249912046e-06,53.855835240274594
NC_022226_483035_484865,102.0,39.205882352941174,3999.0,0.00497585248060881,79573.83784574855,3.479098151818762e-06,52.61842105263157
NC_022793_151033_152220,86.0,45.372093023255815,3902.0,0.004195326601297625,63876.38148202352,2.7927797222721433e-06,51.34210526315789
NC_013510_898387_899905,85.0,44.56470588235294,3788.0,0.004146543733840675,59498.52383043075,2.6013726357607844e-06,49.84210526315789
NC_017217_1480405_1481953,80.0,45.4875,3639.0,0.0039026293965559295,51679.87121322991,2.2595283737943535e-06,47.88157894736842
FJ482175,88.0,40.54716981132076,4298.0,0.004292892336211523,65835.42233353308,2.8784321878354652e-06,46.9493545183714
NC_014151_1209818_1211325,79.0,44.81012658227848,3540.0,0.0038538465290989805,48294.863164056784,2.1115302934378577e-06,46.57894736842105
NC_017955_186078_187585,77.0,45.506493506493506,3504.0,0.003756280794185082,46119.67569149715,2.016427544588276e-06,46.10526315789473
NC_010120_57058_58043,76.0,44.935064935064936,3460.0,0.003707497926728133,43808.25773572737,1.9153685765190494e-06,44.93506493506493
NC_010168_364813_366283,74.0,45.17567567567568,3343.0,0.003609932191814235,40343.335089516564,1.7638764994623306e-06,43.98684210526316
NC_015635_1855233_1856755,73.0,45.465753424657535,3319.0,0.003561149324357286,39228.76984243134,1.7151458865348457e-06,43.671052631578945
NC_013595_2067480_2068992,58.0,45.51724137931034,2640.0,0.002829406312503049,19719.83023562125,8.621831846281267e-07,34.73684210526316
NC_015588_1472358_1473867,56.0,45.3,2718.0,0.0027318405775891507,18836.10197570613,8.235451417861981e-07,33.378947368421045
NC_007333_2390559_2392029,60.0,42.233333333333334,2534.0,0.002926972047416947,18794.544124103613,8.217281646412206e-07,33.34210526315789
NC_008825_352302_353832,56.0,44.49230769230769,2892.0,0.0027318405775891507,19684.60022740321,8.606428711306484e-07,32.78380566801619
NC_017524_1472153_1473689,56.0,43.785714285714285,2452.0,0.0027318405775891507,16424.65603200156,7.181127867172304e-07,32.26315789473684
NC_009659_259683_261216,55.0,44.114285714285714,3088.0,0.0026830577101322017,20102.46186225112,8.789124642641785e-07,31.924812030075184
NC_021915_787727_789261,58.0,40.60344827586207,2355.0,0.002829406312503049,15691.958144299722,6.860780384135683e-07,30.986842105263158
NC_015222_659953_661478,52.0,45.09615384615385,2345.0,0.0025367091077613544,13949.426801307382,6.098917221692423e-07,30.855263157894736
NC_022582_327975_329522,56.0,40.94642857142857,2293.0,0.0027318405775891507,14363.605249036538,6.280002803465033e-07,30.171052631578945
EU034726.1_Candida_tropicalis_strain_W103_18S_ribosomal_RNA_gene,56.0,40.45762711864407,2387.0,0.0027318405775891507,14773.935714102634,6.459405984371515e-07,29.810883140053527
NC_010087_20986_22511,50.0,45.19607843137255,2305.0,0.002439143372847456,12705.127175022408,5.554889102989823e-07,29.734262125902994
X87758,50.0,43.450980392156865,2216.0,0.002439143372847456,11742.935332091762,5.134203114596975e-07,28.586171310629513
NC_021191_183865_185368,48.0,43.083333333333336,2068.0,0.0023415776379335576,10014.047124249963,4.3783049536632904e-07,27.210526315789473
NC_023018_865427_867005,46.0,44.297872340425535,2082.0,0.0022440119030196597,9520.211140553823,4.162391796186919e-07,26.811870100783874
NC_012791_5073169_5074691,45.0,44.04255319148936,2070.0,0.0021952290355627103,9006.06723939829,3.937599685525302e-07,26.077827547592385
NC_015677_566088_567610,43.0,45.18604651162791,1943.0,0.0020976633006488123,7919.201278111128,3.4624041363903154e-07,25.56578947368421
NC_006087_133817_135263,43.0,45.116279069767444,1940.0,0.0020976633006488123,7894.76559832187,3.4517204580992117e-07,25.52631578947368
NC_021985_1705872_1707405,39.0,44.46153846153846,1734.0,0.0019025318308210156,5720.448997512073,2.501073728955636e-07,22.81578947368421
NC_004551_680284_681809,38.0,45.473684210526315,1728.0,0.0018537489633640666,5535.264744621689,2.420108149134567e-07,22.736842105263158
NC_015957_373994_375508,37.0,44.32432432432432,1640.0,0.0018049660959071174,4854.636811551783,2.1225265006774478e-07,21.57894736842105
NC_008596_3823615_3825142,36.0,45.55263157894737,1731.0,0.0017561832284501682,4985.203201183113,2.1796122586544059e-07,21.577562326869806
NC_017568_711634_713188,36.0,44.75,1611.0,0.0017561832284501682,4557.859212644519,1.992770487418294e-07,21.19736842105263
NC_012968_214628_216153,34.0,44.972972972972975,1664.0,0.00165861749353627,4220.171288513745,1.8451278118177656e-07,20.119487908961595
NC_017511_1177616_1179168,34.0,44.970588235294116,1529.0,0.00165861749353627,3877.583979706327,1.6953430452191127e-07,20.11842105263158
NC_007974_148595_150121,34.0,44.55882352941177,1515.0,0.00165861749353627,3806.9003366017855,1.6644390020377938e-07,19.934210526315788
NC_012590_815373_816888,33.0,44.878787878787875,1481.0,0.0016098346260793209,3530.9484852919654,1.5437883457575205e-07,19.486842105263158
NC_009342_105305_106842,33.0,44.21212121212121,1459.0,0.0016098346260793209,3426.8243816771546,1.498263587086423e-07,19.19736842105263
NC_014218_493741_495258,33.0,43.57575757575758,1438.0,0.0016098346260793209,3328.8868725303673,1.4554437085571479e-07,18.921052631578945
NC_015563_662885_664405,32.0,44.76470588235294,1522.0,0.0015610517586223719,3403.436632489964,1.4880380811695053e-07,18.848297213622292
NC_007298_76851_78380,32.0,44.729729729729726,1655.0,0.0015610517586223719,3697.9544157065006,1.6168060661010198e-07,18.83357041251778
D89332,31.0,44.774193548387096,1388.0,0.0015122688911654227,2913.452558661398,1.2738090415972147e-07,18.263157894736842
MH161341.1,35.0,39.388888888888886,1418.0,0.0017074003609932192,3337.7466922505705,1.4593173664387443e-07,18.139619883040936
NC_013174_721228_722761,30.0,44.63333333333333,1339.0,0.0014634860237084735,2623.91482511342,1.147218415715723e-07,17.61842105263158
NC_016001_1179124_1180623,30.0,44.57142857142857,1560.0,0.0014634860237084735,3052.748217683092,1.3347113787193954e-07,17.593984962406015
NC_016510_159976_161491,30.0,42.45161290322581,1316.0,0.0014634860237084735,2452.7874687828985,1.0723987406499994e-07,16.757215619694396
DQ088807,28.0,45.18181818181818,1491.0,0.0013659202887945753,2576.467889786198,1.126473840680095e-07,16.645933014354064
NC_009380_202576_204103,28.0,44.92857142857143,1258.0,0.0013659202887945753,2161.6562759158983,9.451114283296113e-08,16.552631578947366
KF155205.1_Fonsecaea_pedrosoi_strain_CBS_271.37_18S_ribosomal_RNA_gene_partial_sequence,28.0,42.96551724137931,1246.0,0.0013659202887945753,2047.4885133168816,8.951954179160525e-08,15.829401088929218
AY083219.1_Trichosporon_beigelii_strain_NCPF_3932_18S_ribosomal_RNA_gene,28.0,41.172413793103445,1194.0,0.0013659202887945753,1880.1566838416002,8.22035209180562e-08,15.168784029038111
NC_022738_191891_193429,25.0,45.3,1359.0,0.001219571686423728,1877.003146494951,8.206564311485551e-08,14.901315789473683
NC_017171_39493_41017,25.0,44.37931034482759,1287.0,0.001219571686423728,1741.4316678189518,7.613823664973924e-08,14.598457350272232
NC_007514_102592_104100,25.0,44.32,1108.0,0.001219571686423728,1497.2242548416996,6.546108971111143e-08,14.578947368421051
NC_015671_2110404_2111909,24.0,44.958333333333336,1079.0,0.0011707888189667788,1363.0803453827016,5.959609890369019e-08,14.19736842105263
NC_017456_98071_99545,23.0,45.391304347826086,1044.0,0.0011220059515098298,1222.9146787648178,5.346782703845706e-08,13.736842105263158
AJ415376,23.0,44.708333333333336,1073.0,0.0011220059515098298,1237.9730738897836,5.4126204666920586e-08,13.53015350877193
KP893281.1_Aspergillus_flavus_18S_ribosomal_RNA_gene,24.0,42.733333333333334,1282.0,0.0011707888189667788,1539.375618322845,6.730401616475525e-08,13.494736842105262
DQ780934.1_Cladosporium_psychrotolerans_strain_EXF_326_18S_ribosomal_RNA_gene_partial_sequence,23.0,43.291666666666664,1039.0,0.0011220059515098298,1160.7611123306829,5.0750371603806355e-08,13.10142543859649
NC_007908_4112640_4114170,22.0,44.95454545454545,989.0,0.0010732230840528806,1049.7420361968877,4.589643627719261e-08,13.01315789473684
NC_014498_31096_32654,22.0,44.22727272727273,973.0,0.0010732230840528806,1016.0514171422997,4.44234273880944e-08,12.802631578947368
NC_010551_21951_23476,21.0,45.714285714285715,960.0,0.0010244402165959315,944.1241036148105,4.127864776788979e-08,12.631578947368421
NC_009505_1596507_1597960,21.0,44.54545454545455,980.0,0.0010244402165959315,939.1509120178812,4.1061211708979855e-08,12.308612440191387
GQ072160,24.0,38.416666666666664,922.0,0.0011707888189667788,995.2688423825552,4.351477927718108e-08,12.131578947368421
NC_021064_590199_591726,23.0,39.47826086956522,908.0,0.0011220059515098298,925.0535148056003,4.044485047877533e-08,11.94736842105263
AY278611,23.0,39.43478260869565,907.0,0.0011220059515098298,923.0170740036099,4.035581396096621e-08,11.934210526315788
NC_017025_134357_135860,20.0,44.95,899.0,0.0009756573491389824,788.5272452314747,3.4475698996213925e-08,11.828947368421051
NC_017538_3296392_3297868,20.0,43.92,1098.0,0.0009756573491389824,941.005122201083,4.1142280806513725e-08,11.557894736842107
NC_020230_138972_140478,20.0,43.5,870.0,0.0009756573491389824,738.4750475632958,3.22873351681504e-08,11.44736842105263
NC_022900_1483388_1484755,19.0,45.526315789473685,865.0,0.0009268744816820333,693.5106590565393,3.03214186661116e-08,11.381578947368421
NC_013929_2859181_2860717,20.0,42.5,850.0,0.0009756573491389824,704.9124347529148,3.0819922921110666e-08,11.18421052631579
NC_019566_113412_114888,19.0,43.68421052631579,830.0,0.0009268744816820333,638.5238304307527,2.79173047132671e-08,10.921052631578947
NC_010531_33960_35486,18.0,45.57142857142857,957.0,0.0008780916142250841,689.3137086826534,3.01379211412421e-08,10.793233082706765
gi|339276104|ref|NC_007815.2|_PreXMRV-1_provirus__complete_genome,20.0,39.45454545454545,868.0,0.0009756573491389824,668.2578751069897,2.9217325708606334e-08,10.382775119617223
NC_017586_802727_804240,18.0,43.388888888888886,781.0,0.0008780916142250841,535.6016391043465,2.3417378414387856e-08,10.276315789473683
NC_017920_19966_21544,18.0,43.0,774.0,0.0008780916142250841,526.0436118835065,2.2999485853977253e-08,10.18421052631579
AF385528,17.0,45.27777777777778,815.0,0.000829308746768135,520.2449577486165,2.2745959224749705e-08,10.127923976608187
GQ060002,17.0,45.05555555555556,811.0,0.000829308746768135,515.1507905534688,2.252323391510648e-08,10.078216374269006
NC_015381_317271_318506,17.0,44.55555555555556,802.0,0.000829308746768135,503.78055298090425,2.2026108558388964e-08,9.966374269005847
NC_010524_324492_326011,17.0,43.666666666666664,786.0,0.000829308746768135,483.8800917117907,2.1156027889967204e-08,9.767543859649122
NC_011658_9335_10843,16.0,45.9375,735.0,0.0007805258793111859,421.6595931508854,1.843564607341953e-08,9.671052631578947
NC_008544_396143_397670,16.0,45.9375,735.0,0.0007805258793111859,421.6595931508854,1.843564607341953e-08,9.671052631578947
FJ665968,16.0,45.833333333333336,825.0,0.0007805258793111859,472.2181569832675,2.064614905718694e-08,9.649122807017545
NC_009441_27883_29401,17.0,42.94736842105263,816.0,0.000829308746768135,494.07386753140713,2.160171641743059e-08,9.606648199445981
NC_016609_1184433_1185950,18.0,40.21052631578947,764.0,0.0008780916142250841,485.56284902216026,2.12296007878814e-08,9.523545706371191
NC_014552_622212_623712,16.0,45.13636363636363,993.0,0.0007805258793111859,559.7358274683022,2.4472564545983617e-08,9.502392344497606
NC_009767_3886210_3887678,15.0,45.666666666666664,685.0,0.0007317430118542368,343.35211473730425,1.5011915224212614e-08,9.013157894736842
NC_015731_632833_634358,15.0,45.53333333333333,683.0,0.0007317430118542368,341.350065856871,1.4924382377383384e-08,8.986842105263158
GQ036304,15.0,43.86666666666667,658.0,0.0007317430118542368,316.8183813844578,1.3851817066729161e-08,8.657894736842104
NC_017945_607923_609429,16.0,41.0,656.0,0.0007805258793111859,335.8883847992585,1.4685588761443965e-08,8.631578947368421
NC_013521_791905_793431,15.0,43.1875,691.0,0.0007317430118542368,327.5562984779745,1.4321296339387282e-08,8.523848684210526
NC_014168_687295_688798,14.0,46.0,644.0,0.0006829601443972877,283.2481584467535,1.238407209249388e-08,8.473684210526315
NC_007510_26071_27600,14.0,45.92857142857143,643.0,0.0006829601443972877,282.3691887409142,1.2345642101407888e-08,8.460526315789473
NC_009052_44440_45976,14.0,45.785714285714285,641.0,0.0006829601443972877,280.615347090102,1.2268961280033511e-08,8.43421052631579
NC_017038_2449904_2451392,15.0,42.13333333333333,632.0,0.0007317430118542368,292.27572076686664,1.2778771861081356e-08,8.31578947368421
AJ234040,15.0,41.93333333333333,629.0,0.0007317430118542368,289.5075369530221,1.2657742343700152e-08,8.276315789473683
gi|9626958|ref|NC_001501.1|_Moloney_murine_leukemia_virus__complete_genome,16.0,38.8235294117647,660.0,0.0007805258793111859,319.99724520277886,1.3990802184634912e-08,8.173374613003094
GQ421314,13.0,46.0,598.0,0.0006341772769403386,226.78433094297284,9.915381336446449e-09,7.868421052631579
NC_015856_829190_830720,13.0,45.15384615384615,587.0,0.0006341772769403386,218.51783013805553,9.55395642028058e-09,7.723684210526315
NC_015580_152811_154287,13.0,44.92857142857143,629.0,0.0006341772769403386,232.9846368812416,1.0186468838501552e-08,7.685150375939849
NC_017075_3873505_3875038,13.0,44.53846153846154,579.0,0.0006341772769403386,212.60222449875604,9.295316480273274e-09,7.618421052631579
EU539957,13.0,44.53846153846154,579.0,0.0006341772769403386,212.60222449875604,9.295316480273274e-09,7.618421052631579
NC_013159_564225_565751,13.0,44.30769230769231,576.0,0.0006341772769403386,210.4048002341578,9.199241502558297e-09,7.578947368421052
NC_006155_12249_13794,12.0,45.583333333333336,547.0,0.0005853944094833894,175.15527586711545,7.65807472717171e-09,7.197368421052631
FM956635,12.0,45.0,630.0,0.0005853944094833894,199.15117810624906,8.70721476353925e-09,7.105263157894736
NC_021284_432253_433760,12.0,45.0,540.0,0.0005853944094833894,170.70100980535636,7.463326940176502e-09,7.105263157894736
NC_016616_1393554_1394975,12.0,44.69230769230769,581.0,0.0005853944094833894,182.40583593195916,7.975081054931688e-09,7.05668016194332
gi|9626965|ref|NC_001503.1|_Mouse_mammary_tumor_virus__complete_genome,13.0,40.8,816.0,0.0006341772769403386,274.47598419435093,1.2000538307330386e-08,6.978947368421052
NC_017964_2649844_2651383,12.0,43.916666666666664,527.0,0.0005853944094833894,162.58100395141224,7.108307022524964e-09,6.934210526315789
gi|9628654|ref|NC_001702.1|_Murine_type_C_retrovirus__complete_genome,12.0,43.8125,701.0,0.0005853944094833894,215.74754866091027,9.432835189633933e-09,6.917763157894736
NC_013947_4742394_4743901,12.0,43.666666666666664,524.0,0.0005853944094833894,160.73525537831114,7.027607880404332e-09,6.894736842105263
NC_023004_447312_448895,12.0,42.76923076923077,556.0,0.0005853944094833894,167.04598723389879,7.303523383913904e-09,6.753036437246962
NC_007777_3751629_3753140,12.0,42.583333333333336,511.0,0.0005853944094833894,152.85877359871213,6.683235233010385e-09,6.723684210526315
NC_022604_535772_537326,11.0,46.0,506.0,0.0005366115420264403,137.39187277428167,6.00699706818854e-09,6.657894736842105
NC_014207_127113_128638,11.0,45.25,543.0,0.0005366115420264403,145.03442850870775,6.34114208683595e-09,6.5493421052631575
GQ111212,11.0,45.18181818181818,497.0,0.0005366115420264403,132.54788038440898,5.795209809621236e-09,6.539473684210526
NC_005363_819574_821096,12.0,41.23076923076923,536.0,0.0005853944094833894,155.24443593871374,6.787540286815285e-09,6.510121457489879
NC_008781_425434_426956,11.0,44.90909090909091,494.0,0.0005366115420264403,130.9525342699644,5.725458671954172e-09,6.5
NC_016002_457528_459051,11.0,44.90909090909091,494.0,0.0005366115420264403,130.9525342699644,5.725458671954172e-09,6.5
NC_014323_519651_521177,11.0,44.63636363636363,491.0,0.0005366115420264403,129.36684716327625,5.656129841881459e-09,6.460526315789473
NC_008702_204806_206339,11.0,44.0,572.0,0.0005366115420264403,148.55983218693595,6.495278493391011e-09,6.368421052631579
GQ101360,12.0,40.25,483.0,0.0005853944094833894,136.56607639397043,5.97089190173812e-09,6.355263157894736
AM883156.1_Aspergillus_versicolor_18S_rRNA_gene,12.0,39.25,471.0,0.0005853944094833894,129.8644811942046,5.677887214457116e-09,6.197368421052631
NC_005090_136185_137682,11.0,42.45454545454545,467.0,0.0005366115420264403,117.02907458900434,5.116702274696412e-09,6.144736842105263
gi|157953191|ref|NC_009899.1|_Paramecium_bursaria_Chlorella_virus_AR158__complete_genome,12.0,38.191489361702125,1795.0,0.0005853944094833894,481.57159716145986,2.1055096737958314e-08,6.030235162374019
NC_017249_1584400_1585889,10.0,45.0,450.0,0.0004878286745694912,98.78530660032196,4.319054942231771e-09,5.921052631578947
NC_007347_1897409_1898936,10.0,43.416666666666664,521.0,0.0004878286745694912,110.34725271151437,4.8245621093594e-09,5.712719298245613
NC_007948_4452033_4453560,10.0,43.1,431.0,0.0004878286745694912,90.61954241670325,3.96203439567366e-09,5.671052631578947
NC_015321_2752771_2754283,10.0,42.25,507.0,0.0004878286745694912,104.49656080784429,4.568760303891913e-09,5.559210526315789
NC_015673_115751_117105,10.0,42.1,421.0,0.0004878286745694912,86.4632421093712,3.780314158104205e-09,5.539473684210526
NC_010655_320473_321977,10.0,40.69230769230769,529.0,0.0004878286745694912,105.01112624630845,4.591257945257668e-09,5.354251012145748
gi|9626955|ref|NC_001500.1|_Spleen_focus-forming_virus__complete_genome,9.0,45.142857142857146,632.0,0.00043904580711254205,112.73492086722001,4.928954860702809e-09,5.345864661654136
NC_015593_2454169_2455644,9.0,44.5,534.0,0.00043904580711254205,93.89740962973804,4.105348103690144e-09,5.269736842105263
NC_015312_577609_579116,10.0,39.7,397.0,0.0004878286745694912,76.88618957022294,3.3615897797047276e-09,5.223684210526316
NC_014153_3055943_3057459,9.0,44.111111111111114,397.0,0.00043904580711254205,69.19757061320064,3.0254308017342547e-09,5.223684210526316
NC_017454_663522_665077,9.0,44.0,396.0,0.00043904580711254205,68.84940728816039,3.0102085325378554e-09,5.2105263157894735
EU827472,9.0,43.333333333333336,390.0,0.00043904580711254205,66.77886726181765,2.919681140948678e-09,5.13157894736842
NC_021219_691027_692517,9.0,43.111111111111114,388.0,0.00043904580711254205,66.09571198595053,2.889812476548177e-09,5.105263157894736
NC_014246_3966_5493,9.0,41.55555555555556,374.0,0.00043904580711254205,61.41197131567393,2.685031684887161e-09,4.921052631578947
NC_007794_2851010_2852488,9.0,41.0,451.0,0.00043904580711254205,73.06556417386214,3.194545797472308e-09,4.855263157894736
NC_010172_644635_646112,8.0,45.55555555555556,410.0,0.00039026293965559297,58.313955694315716,2.5495813821951328e-09,4.7953216374269
NC_013169_739195_740721,8.0,45.5,364.0,0.00039026293965559297,51.708278452607445,2.260770384695075e-09,4.789473684210526
NC_015725_684491_686010,8.0,45.0,360.0,0.00039026293965559297,50.57807697936485,2.2113561304226674e-09,4.7368421052631575
NC_008255_120035_121547,8.0,44.92857142857143,629.0,0.00039026293965559297,88.23086840473056,3.8575976666514754e-09,4.7293233082706765
NC_013162_609893_611401,8.0,44.875,359.0,0.00039026293965559297,50.297477925752474,2.1990878815200905e-09,4.723684210526316
NC_013194_2600436_2601966,8.0,44.6,446.0,0.00039026293965559297,62.10363432362555,2.7152723212293536e-09,4.694736842105263
NC_009615_142361_143857,8.0,44.125,353.0,0.00039026293965559297,48.630274647543786,2.1261950312950476e-09,4.644736842105263
JX431933.1_Trichophyton_rubrum_strain_CBS_118892_18S_ribosomal_RNA_gene,9.0,39.22222222222222,353.0,0.00043904580711254205,54.70905897848675,2.391969410206928e-09,4.644736842105263
NC_022576_2238494_2240017,8.0,44.111111111111114,397.0,0.00039026293965559297,54.67462369438076,2.3904638433455843e-09,4.643274853801169
NC_012660_119713_121250,8.0,43.9,439.0,0.00039026293965559297,60.16949119469242,2.6307084247604123e-09,4.621052631578947
NC_012559_223580_225103,8.0,43.125,345.0,0.00039026293965559297,46.45104639250695,2.0309156128360954e-09,4.539473684210526
NC_013720_2876132_2877641,8.0,42.666666666666664,384.0,0.00039026293965559297,51.15254402653788,2.236472767953394e-09,4.491228070175438
NC_016621_279431_280985,8.0,42.5,340.0,0.00039026293965559297,45.114395824186545,1.9724750669510825e-09,4.473684210526316
GU733362.1_Microsporum_audouinii_strain_CBS_109478_18S_ribosomal_RNA_gene,8.0,42.25,338.0,0.00039026293965559297,44.58519927801356,1.9493377296605493e-09,4.447368421052631
GQ109138,8.0,42.1,421.0,0.00039026293965559297,55.33647494999757,2.4194010611866914e-09,4.431578947368421
NC_007511_380343_381872,7.0,46.0,322.0,0.00034148007219864384,35.40601980584419,1.548009011561735e-09,4.2368421052631575
NC_018690_284015_285558,7.0,45.285714285714285,317.0,0.00034148007219864384,34.31499097516952,1.500307449199753e-09,4.171052631578947
NC_021743_804431_805972,7.0,45.142857142857146,316.0,0.00034148007219864384,34.09883408946778,1.4908567171261583e-09,4.157894736842105
AY594189,7.0,45.0,315.0,0.00034148007219864384,33.88336016391043,1.4814358451854975e-09,4.144736842105263
GQ249365,7.0,44.857142857142854,314.0,0.00034148007219864384,33.66856919849749,1.472044833377771e-09,4.131578947368421
NC_002696_2840149_2841639,7.0,44.77777777777778,403.0,0.00034148007219864384,43.13511770221854,1.885937794871499e-09,4.124269005847953
NC_019673_1012089_1013592,7.0,44.285714285714285,310.0,0.00034148007219864384,32.816234938289675,1.434779387476204e-09,4.078947368421052
NC_023150_5226889_5227080,7.0,44.285714285714285,310.0,0.00034148007219864384,32.816234938289675,1.434779387476204e-09,4.078947368421052
NC_011989_61729_63213,7.0,44.285714285714285,310.0,0.00034148007219864384,32.816234938289675,1.434779387476204e-09,4.078947368421052
NC_023001_618581_619995,8.0,38.625,309.0,0.00039026293965559297,37.26269574125567,1.6291859158093108e-09,4.065789473684211
NC_010380_15372_16805,7.0,44.0,308.0,0.00034148007219864384,32.39416556905215,1.416325825323024e-09,4.052631578947368
NC_018010_1925144_1926556,7.0,44.0,308.0,0.00034148007219864384,32.39416556905215,1.416325825323024e-09,4.052631578947368
DQ847442,7.0,43.57142857142857,305.0,0.00034148007219864384,31.766183716278842,1.3888694330902588e-09,4.013157894736842
NC_006368_432907_434415,7.0,43.42857142857143,304.0,0.00034148007219864384,31.55822235230987,1.3797770226118715e-09,4.0
NC_014910_3142430_3143946,7.0,43.0,301.0,0.00034148007219864384,30.93843602126933,1.3526789519743137e-09,3.9605263157894735
NC_010830_596541_598055,7.0,42.42857142857143,297.0,0.00034148007219864384,30.121615688570174,1.3169662329853118e-09,3.907894736842105
NC_015914_2238767_2240278,7.0,42.125,337.0,0.00034148007219864384,33.93385652958681,1.4836436287643017e-09,3.8799342105263155
NC_007722_63530_65023,7.0,41.857142857142854,293.0,0.00034148007219864384,29.315722718181373,1.281731276123253e-09,3.8552631578947367
NC_002937_105901_107441,7.0,41.857142857142854,293.0,0.00034148007219864384,29.315722718181373,1.281731276123253e-09,3.8552631578947367
FJ867935.1_Aspergillus_fumigatus_strain_LCF20_18S_ribosomal_RNA_gene,7.0,41.0,328.0,0.00034148007219864384,32.145568076491536,1.4054567369350669e-09,3.776315789473684
NC_014962_4041635_4043146,7.0,40.857142857142854,286.0,0.00034148007219864384,27.931703985560272,1.2212197167326075e-09,3.763157894736842
NC_013730_1347020_1348514,7.0,39.285714285714285,275.0,0.00034148007219864384,25.82443046002244,1.1290862765649107e-09,3.6184210526315788
NC_023036_3588242_3589767,6.0,45.833333333333336,275.0,0.0002926972047416947,22.13522610859066,9.677882370556376e-10,3.6184210526315788
NC_020417_32928_34463,6.0,45.285714285714285,317.0,0.0002926972047416947,25.211013777675568,1.102266697371247e-09,3.575187969924812
NC_009614_346743_348252,6.0,45.22222222222222,407.0,0.0002926972047416947,32.32333284550465,1.4132289029644457e-09,3.570175438596491
NC_015277_391129_392638,6.0,45.166666666666664,271.0,0.0002926972047416947,21.4959754134348,9.398391526294623e-10,3.56578947368421
NC_008048_2851569_2853052,6.0,45.0,270.0,0.0002926972047416947,21.337626225669545,9.329158675220627e-10,3.552631578947368
gi|313843970|ref|NC_014766.1|_Ostreococcus_lucimarinus_virus_OlV1__complete_genome,7.0,38.57142857142857,270.0,0.00034148007219864384,24.893897263281136,1.0884018454424065e-09,3.552631578947368
NC_020164_764147_765703,6.0,44.333333333333336,266.0,0.0002926972047416947,20.710083418703352,9.054786710890408e-10,3.5
NC_006156_446773_448310,6.0,44.166666666666664,265.0,0.0002926972047416947,20.55466120298551,8.986833579799293e-10,3.4868421052631575
EU549858,6.0,44.0,264.0,0.0002926972047416947,20.399824381677153,8.919136392704757e-10,3.4736842105263155
NC_014720_395454_396985,6.0,43.833333333333336,263.0,0.0002926972047416947,20.245572954778282,8.851695149606798e-10,3.4605263157894735
NC_016620_233658_235212,6.0,43.666666666666664,262.0,0.0002926972047416947,20.091906922288892,8.784509850505415e-10,3.4473684210526314
