1,number_of_matches,average,sum,reads_ratio,all_sum,all_ratio,product
NC_013595_2067480_2068992,6.0,46.0,276.0,0.0007494379215588309,57.0891831126655,1.1940087358252514e-09,3.631578947368421
NC_018019_602666_604173,6.0,45.0,270.0,0.0007494379215588309,54.634024481638775,1.1426595888686834e-09,3.552631578947368
KP132796.1:31-530,6.0,44.666666666666664,268.0,0.0007494379215588309,53.82762927804147,1.1257939960343528e-09,3.526315789473684
NC_017217_1480405_1481953,6.0,43.166666666666664,259.0,0.0007494379215588309,50.27304521608794,1.0514505882153655e-09,3.407894736842105
gi|543145307|ref|NC_022332.1|_Eel_picornavirus_1_strain_F15_05__complete_genome,6.0,38.714285714285715,271.0,0.0007494379215588309,47.17668891188752,9.866909214121691e-10,3.0563909774436087
gi|332290587|ref|NC_015467.1|_Groundnut_ringspot_and_Tomato_chlorotic_spot_virus_reassortant_segment_S__complete_genome,6.0,38.5,231.0,0.0007494379215588309,39.990756932300776,8.363986052348671e-10,3.039473684210526
NC_007510_26071_27600,5.0,45.833333333333336,275.0,0.0006245316012990258,39.35850195686569,8.231751201054925e-10,3.0153508771929824
NC_009505_1596507_1597960,5.0,45.166666666666664,271.0,0.0006245316012990258,38.22185444250145,7.994023668848591e-10,2.971491228070175
KP893281.1_Aspergillus_flavus_18S_ribosomal_RNA_gene,5.0,45.0,225.0,0.0006245316012990258,31.61691231576318,6.612613361508585e-10,2.9605263157894735
NC_010087_20986_22511,5.0,45.0,225.0,0.0006245316012990258,31.61691231576318,6.612613361508585e-10,2.9605263157894735
NC_015671_2110404_2111909,5.0,45.0,225.0,0.0006245316012990258,31.61691231576318,6.612613361508585e-10,2.9605263157894735
D89332,5.0,44.8,224.0,0.0006245316012990258,31.336497626779916,6.553965195596143e-10,2.9473684210526314
AJ415376,5.0,44.6,223.0,0.0006245316012990258,31.057332000999253,6.495578268730082e-10,2.9342105263157894
NC_017524_1472153_1473689,5.0,44.2,221.0,0.0006245316012990258,30.50274793904572,6.379588132137102e-10,2.9078947368421053
EF568000.1:9-461,5.0,42.8,214.0,0.0006245316012990258,28.601049213090185,5.98185168402266e-10,2.81578947368421
NC_007333_2390559_2392029,5.0,41.8,209.0,0.0006245316012990258,27.280164876342745,5.70559139247519e-10,2.75
NC_017921_270522_272099,5.0,41.4,207.0,0.0006245316012990258,26.760554584061953,5.596915949180866e-10,2.7236842105263155
FJ878627.1_Aspergillus_versicolor_strain_UOA_HCPF_8709_isolate_ISHAM-ITS_ID_MITS355_18S_5.8S_ribosomal_RNA_gene,5.0,40.2,201.0,0.0006245316012990258,25.23170122408194,5.277159356411029e-10,2.644736842105263
NC_007974_148595_150121,4.0,46.0,184.0,0.0004996252810392206,16.915313514863854,3.5378036617044487e-10,2.4210526315789473
NC_010120_57058_58043,4.0,46.0,184.0,0.0004996252810392206,16.915313514863854,3.5378036617044487e-10,2.4210526315789473
NC_004551_680284_681809,4.0,45.75,183.0,0.0004996252810392206,16.73195103672246,3.499453769695779e-10,2.4078947368421053
OK483210.1,4.0,45.25,181.0,0.0004996252810392206,16.368223832125906,3.423380959389752e-10,2.381578947368421
NC_012590_815373_816888,4.0,45.0,180.0,0.0004996252810392206,16.187859105670746,3.385658041092395e-10,2.3684210526315788
NC_017586_802727_804240,4.0,44.75,179.0,0.0004996252810392206,16.008493629777668,3.348144114032143e-10,2.3552631578947367
gi|339276104|ref|NC_007815.2|_PreXMRV-1_provirus__complete_genome,4.0,41.0,164.0,0.0004996252810392206,13.437921558830878,2.810514156580897e-10,2.1578947368421053
gi|190643486|ref|NC_010989.1|_Alternaria_alternata_dsRNA_mycovirus_segment_M1__complete_sequence,4.0,39.25,157.0,0.0004996252810392206,12.315263552335749,2.575712501694026e-10,2.0657894736842106
JN606251.1:33-497,3.0,46.0,138.0,0.00037471896077941546,7.136147889083188,1.4925109197815642e-10,1.8157894736842104
KC542799.1,3.0,46.0,138.0,0.00037471896077941546,7.136147889083188,1.4925109197815642e-10,1.8157894736842104
NC_006087_133817_135263,3.0,46.0,138.0,0.00037471896077941546,7.136147889083188,1.4925109197815642e-10,1.8157894736842104
NC_023018_865427_867005,3.0,46.0,138.0,0.00037471896077941546,7.136147889083188,1.4925109197815642e-10,1.8157894736842104
NC_015725_684491_686010,3.0,45.333333333333336,136.0,0.00037471896077941546,6.930801898576068,1.4495632205565958e-10,1.789473684210526
NC_009342_105305_106842,3.0,45.333333333333336,136.0,0.00037471896077941546,6.930801898576068,1.4495632205565958e-10,1.789473684210526
NC_021284_432253_433760,3.0,45.333333333333336,136.0,0.00037471896077941546,6.930801898576068,1.4495632205565958e-10,1.789473684210526
NC_015381_317271_318506,3.0,45.0,180.0,0.00037471896077941546,9.105670746939795,1.9044326481144724e-10,1.776315789473684
NC_007929_74540_76056,3.0,44.666666666666664,134.0,0.00037471896077941546,6.728453659755184,1.407242495042941e-10,1.763157894736842
NC_014655_2377874_2379362,3.0,43.666666666666664,131.0,0.00037471896077941546,6.430552085935549,1.3449369824811714e-10,1.7236842105263157
DQ780934.1_Cladosporium_psychrotolerans_strain_EXF_326_18S_ribosomal_RNA_gene_partial_sequence,3.0,43.2,216.0,0.00037471896077941546,10.489732700474647,2.1939064106278728e-10,1.705263157894737
FJ867935.1_Aspergillus_fumigatus_strain_LCF20_18S_ribosomal_RNA_gene,3.0,40.0,120.0,0.00037471896077941546,5.395953035223583,1.1285526803641318e-10,1.5789473684210527
NC_021915_787727_789261,3.0,40.0,120.0,0.00037471896077941546,5.395953035223583,1.1285526803641318e-10,1.5789473684210527
gi|391738075|ref|NC_018072.1|_Bean_necrotic_mosaic_virus_segment_M__complete_sequence,3.0,38.666666666666664,116.0,0.00037471896077941546,5.042218336247815,1.0545697824291498e-10,1.526315789473684
NC_014246_3966_5493,2.0,46.0,92.0,0.0002498126405196103,2.1144141893579818,4.422254577130561e-11,1.2105263157894737
NC_020230_138972_140478,2.0,46.0,92.0,0.0002498126405196103,2.1144141893579818,4.422254577130561e-11,1.2105263157894737
NC_017511_1177616_1179168,2.0,46.0,92.0,0.0002498126405196103,2.1144141893579818,4.422254577130561e-11,1.2105263157894737
NC_008596_3823615_3825142,2.0,46.0,92.0,0.0002498126405196103,2.1144141893579818,4.422254577130561e-11,1.2105263157894737
NC_014168_687295_688798,2.0,45.5,91.0,0.0002498126405196103,2.068698476142893,4.3266410861552667e-11,1.1973684210526314
NC_013174_721228_722761,2.0,45.5,91.0,0.0002498126405196103,2.068698476142893,4.3266410861552667e-11,1.1973684210526314
NC_021870_270249_271746,2.0,45.333333333333336,136.0,0.0002498126405196103,3.0803563993671417,6.44250320247376e-11,1.1929824561403508
NC_021985_1705872_1707405,2.0,45.0,90.0,0.0002498126405196103,2.0234823882088433,4.232072551365494e-11,1.1842105263157894
NC_021046_119494_121022,2.0,45.0,90.0,0.0002498126405196103,2.0234823882088433,4.232072551365494e-11,1.1842105263157894
NC_018590_222394_223945,2.0,45.0,90.0,0.0002498126405196103,2.0234823882088433,4.232072551365494e-11,1.1842105263157894
NC_014218_493741_495258,2.0,44.0,88.0,0.0002498126405196103,1.9345490881838623,4.046070350342517e-11,1.1578947368421053
KF155205.1_Fonsecaea_pedrosoi_strain_CBS_271.37_18S_ribosomal_RNA_gene_partial_sequence,2.0,43.5,87.0,0.0002498126405196103,1.8908318760929304,3.9546366841093116e-11,1.144736842105263
NC_017139_69712_71266,2.0,43.0,86.0,0.0002498126405196103,1.8476142892830378,3.864247974061629e-11,1.131578947368421
NC_013947_4742394_4743901,2.0,43.0,86.0,0.0002498126405196103,1.8476142892830378,3.864247974061629e-11,1.131578947368421
AJ234040,2.0,42.0,84.0,0.0002498126405196103,1.7626779915063704,3.6866054225228306e-11,1.1052631578947367
GU733362.1_Microsporum_audouinii_strain_CBS_109478_18S_ribosomal_RNA_gene,2.0,42.0,84.0,0.0002498126405196103,1.7626779915063704,3.6866054225228306e-11,1.1052631578947367
gi|45239034|ref|NC_005790.1|_Turkey_astrovirus_2__complete_genome,2.0,42.0,84.0,0.0002498126405196103,1.7626779915063704,3.6866054225228306e-11,1.1052631578947367
gi|116536735|ref|NC_008516.1|_White_bream_virus__complete_genome,2.0,40.0,80.0,0.0002498126405196103,1.5988008993255058,3.343859793671501e-11,1.0526315789473684
gi|9627521|ref|NC_001611.1|_Variola_virus__complete_genome,2.0,40.0,80.0,0.0002498126405196103,1.5988008993255058,3.343859793671501e-11,1.0526315789473684
GQ101360,2.0,40.0,80.0,0.0002498126405196103,1.5988008993255058,3.343859793671501e-11,1.0526315789473684
AY083219.1_Trichosporon_beigelii_strain_NCPF_3932_18S_ribosomal_RNA_gene,2.0,39.0,78.0,0.0002498126405196103,1.5198601049213092,3.178756716358971e-11,1.026315789473684
gi|9628278|ref|NC_001662.1|_Aleutian_mink_disease_virus__complete_genome,2.0,39.0,78.0,0.0002498126405196103,1.5198601049213092,3.178756716358971e-11,1.026315789473684
gi|379765013|ref|NC_016959.1|_Ndumu_virus__complete_genome,2.0,39.0,78.0,0.0002498126405196103,1.5198601049213092,3.178756716358971e-11,1.026315789473684
gi|124378204|ref|NC_008913.1|_Glypta_fumiferanae_ichnovirus_segment_C10__complete_sequence,2.0,38.666666666666664,116.0,0.0002498126405196103,2.2409859272212507,4.686976810796221e-11,1.0175438596491226
gi|209401054|ref|NC_011354.1|_Helicoverpa_armigera_NPV_NNg1__complete_genome,2.0,38.5,154.0,0.0002498126405196103,2.962278291281539,6.195545223961978e-11,1.013157894736842
AF385528,1.0,46.0,46.0,0.00012490632025980515,0.2643017736697477,5.527818221413201e-12,0.6052631578947368
NC_015677_566088_567610,1.0,46.0,46.0,0.00012490632025980515,0.2643017736697477,5.527818221413201e-12,0.6052631578947368
NC_014657_300318_301852,1.0,46.0,46.0,0.00012490632025980515,0.2643017736697477,5.527818221413201e-12,0.6052631578947368
NC_012489_1882855_1884381,1.0,46.0,92.0,0.00012490632025980515,0.5286035473394954,1.1055636442826402e-11,0.6052631578947368
NC_010531_33960_35486,1.0,46.0,46.0,0.00012490632025980515,0.2643017736697477,5.527818221413201e-12,0.6052631578947368
NC_019949_43579_45099,1.0,46.0,46.0,0.00012490632025980515,0.2643017736697477,5.527818221413201e-12,0.6052631578947368
gi|9626955|ref|NC_001500.1|_Spleen_focus-forming_virus__complete_genome,1.0,46.0,46.0,0.00012490632025980515,0.2643017736697477,5.527818221413201e-12,0.6052631578947368
NC_010382_10101_11641,1.0,46.0,46.0,0.00012490632025980515,0.2643017736697477,5.527818221413201e-12,0.6052631578947368
NC_015968_257230_258757,1.0,46.0,46.0,0.00012490632025980515,0.2643017736697477,5.527818221413201e-12,0.6052631578947368
NC_002696_2840149_2841639,1.0,46.0,46.0,0.00012490632025980515,0.2643017736697477,5.527818221413201e-12,0.6052631578947368
NC_015222_659953_661478,1.0,46.0,46.0,0.00012490632025980515,0.2643017736697477,5.527818221413201e-12,0.6052631578947368
NC_017964_2649844_2651383,1.0,46.0,46.0,0.00012490632025980515,0.2643017736697477,5.527818221413201e-12,0.6052631578947368
JN797503.1:191-613,1.0,46.0,46.0,0.00012490632025980515,0.2643017736697477,5.527818221413201e-12,0.6052631578947368
NC_012856_2911940_2913465,1.0,46.0,46.0,0.00012490632025980515,0.2643017736697477,5.527818221413201e-12,0.6052631578947368
NC_006155_12249_13794,1.0,46.0,46.0,0.00012490632025980515,0.2643017736697477,5.527818221413201e-12,0.6052631578947368
NC_007777_3751629_3753140,1.0,46.0,46.0,0.00012490632025980515,0.2643017736697477,5.527818221413201e-12,0.6052631578947368
NC_008146_3116983_3118497,1.0,46.0,46.0,0.00012490632025980515,0.2643017736697477,5.527818221413201e-12,0.6052631578947368
NC_013204_749856_751352,1.0,46.0,46.0,0.00012490632025980515,0.2643017736697477,5.527818221413201e-12,0.6052631578947368
NC_017456_98071_99545,1.0,46.0,46.0,0.00012490632025980515,0.2643017736697477,5.527818221413201e-12,0.6052631578947368
NC_009380_202576_204103,1.0,46.0,46.0,0.00012490632025980515,0.2643017736697477,5.527818221413201e-12,0.6052631578947368
NC_009613_509664_511163,1.0,46.0,46.0,0.00012490632025980515,0.2643017736697477,5.527818221413201e-12,0.6052631578947368
NC_022738_191891_193429,1.0,46.0,46.0,0.00012490632025980515,0.2643017736697477,5.527818221413201e-12,0.6052631578947368
EF568007.1:9-527,1.0,46.0,46.0,0.00012490632025980515,0.2643017736697477,5.527818221413201e-12,0.6052631578947368
NC_009767_3886210_3887678,1.0,46.0,46.0,0.00012490632025980515,0.2643017736697477,5.527818221413201e-12,0.6052631578947368
AY851269.1,1.0,46.0,92.0,0.00012490632025980515,0.5286035473394954,1.1055636442826402e-11,0.6052631578947368
NC_013169_739195_740721,1.0,46.0,46.0,0.00012490632025980515,0.2643017736697477,5.527818221413201e-12,0.6052631578947368
gi|9628654|ref|NC_001702.1|_Murine_type_C_retrovirus__complete_genome,1.0,45.0,45.0,0.00012490632025980515,0.2529352985261054,5.2900906892068675e-12,0.5921052631578947
AB021702,1.0,45.0,45.0,0.00012490632025980515,0.2529352985261054,5.2900906892068675e-12,0.5921052631578947
EU714343,1.0,45.0,45.0,0.00012490632025980515,0.2529352985261054,5.2900906892068675e-12,0.5921052631578947
EF488398.1,1.0,45.0,45.0,0.00012490632025980515,0.2529352985261054,5.2900906892068675e-12,0.5921052631578947
NC_021738_702979_704520,1.0,45.0,45.0,0.00012490632025980515,0.2529352985261054,5.2900906892068675e-12,0.5921052631578947
EU539957,1.0,45.0,45.0,0.00012490632025980515,0.2529352985261054,5.2900906892068675e-12,0.5921052631578947
KX066022.1:33-498,1.0,45.0,45.0,0.00012490632025980515,0.2529352985261054,5.2900906892068675e-12,0.5921052631578947
NC_015164_2619825_2621344,1.0,45.0,45.0,0.00012490632025980515,0.2529352985261054,5.2900906892068675e-12,0.5921052631578947
NC_014014_161592_163079,1.0,45.0,45.0,0.00012490632025980515,0.2529352985261054,5.2900906892068675e-12,0.5921052631578947
NC_003295_1532714_1534226,1.0,45.0,45.0,0.00012490632025980515,0.2529352985261054,5.2900906892068675e-12,0.5921052631578947
NC_013511_330275_331792,1.0,45.0,45.0,0.00012490632025980515,0.2529352985261054,5.2900906892068675e-12,0.5921052631578947
GQ421314,1.0,45.0,45.0,0.00012490632025980515,0.2529352985261054,5.2900906892068675e-12,0.5921052631578947
NC_010170_754894_756379,1.0,45.0,45.0,0.00012490632025980515,0.2529352985261054,5.2900906892068675e-12,0.5921052631578947
NC_007511_380343_381872,1.0,45.0,45.0,0.00012490632025980515,0.2529352985261054,5.2900906892068675e-12,0.5921052631578947
NC_010380_15372_16805,1.0,44.5,89.0,0.00012490632025980515,0.4946914813889583,1.034637243190311e-11,0.5855263157894737
NC_018708_1846977_1848511,1.0,44.0,44.0,0.00012490632025980515,0.24181863602298279,5.0575879379281464e-12,0.5789473684210527
NC_013729_5047861_5049365,1.0,44.0,44.0,0.00012490632025980515,0.24181863602298279,5.0575879379281464e-12,0.5789473684210527
gi|295441891|ref|NC_014093.1|_Torque_teno_midi_virus_2__complete_genome,1.0,44.0,44.0,0.00012490632025980515,0.24181863602298279,5.0575879379281464e-12,0.5789473684210527
NC_020802_47849_49393,1.0,44.0,44.0,0.00012490632025980515,0.24181863602298279,5.0575879379281464e-12,0.5789473684210527
NC_012968_214628_216153,1.0,44.0,44.0,0.00012490632025980515,0.24181863602298279,5.0575879379281464e-12,0.5789473684210527
NC_008536_1248105_1249598,1.0,43.5,87.0,0.00012490632025980515,0.4727079690232326,9.886591710273279e-12,0.5723684210526315
NC_005303_279394_280928,1.0,43.0,43.0,0.00012490632025980515,0.23095178616037973,4.830309967577036e-12,0.5657894736842105
gi|312839924|ref|NC_001885.2|_Gibbon_ape_leukemia_virus__complete_genome,1.0,43.0,43.0,0.00012490632025980515,0.23095178616037973,4.830309967577036e-12,0.5657894736842105
NC_009253_10039_10120,1.0,43.0,43.0,0.00012490632025980515,0.23095178616037973,4.830309967577036e-12,0.5657894736842105
NC_015174_650169_651656,1.0,43.0,43.0,0.00012490632025980515,0.23095178616037973,4.830309967577036e-12,0.5657894736842105
gi|448826158|ref|NC_020234.1|_Rosellinia_necatrix_partitivirus_2_RdRp_gene_for_RNA-dependent_RNA_polymerase__complete_cds,1.0,43.0,43.0,0.00012490632025980515,0.23095178616037973,4.830309967577036e-12,0.5657894736842105
NC_009615_142361_143857,1.0,42.0,42.0,0.00012490632025980515,0.2203347489382963,4.608256778153538e-12,0.5526315789473684
AJ583190,1.0,42.0,42.0,0.00012490632025980515,0.2203347489382963,4.608256778153538e-12,0.5526315789473684
gi|9626965|ref|NC_001503.1|_Mouse_mammary_tumor_virus__complete_genome,1.0,42.0,42.0,0.00012490632025980515,0.2203347489382963,4.608256778153538e-12,0.5526315789473684
GQ060002,1.0,42.0,42.0,0.00012490632025980515,0.2203347489382963,4.608256778153538e-12,0.5526315789473684
AF381170.1:54-1077,1.0,42.0,42.0,0.00012490632025980515,0.2203347489382963,4.608256778153538e-12,0.5526315789473684
NC_019701_1762171_1763645,1.0,41.0,41.0,0.00012490632025980515,0.20996752435673247,4.391428369657652e-12,0.5394736842105263
NC_015673_115751_117105,1.0,41.0,41.0,0.00012490632025980515,0.20996752435673247,4.391428369657652e-12,0.5394736842105263
gi|302585372|ref|NC_009424.4|_Woolly_monkey_sarcoma_virus__complete_genome,1.0,41.0,41.0,0.00012490632025980515,0.20996752435673247,4.391428369657652e-12,0.5394736842105263
gi|9626692|ref|NC_001479.1|_Encephalomyocarditis_virus__complete_genome,1.0,41.0,41.0,0.00012490632025980515,0.20996752435673247,4.391428369657652e-12,0.5394736842105263
gi|160688402|ref|NC_009987.1|_Spiroplasma_kunkelii_virus_SkV1_CR2-3x__complete_genome,1.0,41.0,41.0,0.00012490632025980515,0.20996752435673247,4.391428369657652e-12,0.5394736842105263
NC_019566_113412_114888,1.0,40.0,80.0,0.00012490632025980515,0.39970022483137646,8.359649484178753e-12,0.5263157894736842
NC_018016_378287_379694,1.0,40.0,40.0,0.00012490632025980515,0.19985011241568823,4.179824742089376e-12,0.5263157894736842
AY005071,1.0,40.0,40.0,0.00012490632025980515,0.19985011241568823,4.179824742089376e-12,0.5263157894736842
AF526430.1,1.0,40.0,40.0,0.00012490632025980515,0.19985011241568823,4.179824742089376e-12,0.5263157894736842
FJ976448,1.0,40.0,40.0,0.00012490632025980515,0.19985011241568823,4.179824742089376e-12,0.5263157894736842
DQ087194,1.0,40.0,40.0,0.00012490632025980515,0.19985011241568823,4.179824742089376e-12,0.5263157894736842
NC_008786_1028876_1030402,1.0,40.0,40.0,0.00012490632025980515,0.19985011241568823,4.179824742089376e-12,0.5263157894736842
gi|21426909|ref|NC_004006.1|_Broad_bean_mottle_virus_RNA_3__complete_sequence,1.0,40.0,40.0,0.00012490632025980515,0.19985011241568823,4.179824742089376e-12,0.5263157894736842
gi|20564157|ref|NC_003836.1|_Tomato_aspermy_virus_RNA_3__complete_sequence,1.0,39.0,39.0,0.00012490632025980515,0.18998251311516365,3.973445895448714e-12,0.513157894736842
NC_022567_452097_453554,1.0,39.0,39.0,0.00012490632025980515,0.18998251311516365,3.973445895448714e-12,0.513157894736842
gi|9635240|ref|NC_002327.1|_Rice_grassy_stunt_virus_RNA_5__complete_sequence,1.0,39.0,39.0,0.00012490632025980515,0.18998251311516365,3.973445895448714e-12,0.513157894736842
NC_021064_590199_591726,1.0,39.0,39.0,0.00012490632025980515,0.18998251311516365,3.973445895448714e-12,0.513157894736842
FM956635,1.0,39.0,39.0,0.00012490632025980515,0.18998251311516365,3.973445895448714e-12,0.513157894736842
NC_018697_259814_261339,1.0,39.0,39.0,0.00012490632025980515,0.18998251311516365,3.973445895448714e-12,0.513157894736842
EU181055,1.0,39.0,39.0,0.00012490632025980515,0.18998251311516365,3.973445895448714e-12,0.513157894736842
NC_008255_120035_121547,1.0,39.0,39.0,0.00012490632025980515,0.18998251311516365,3.973445895448714e-12,0.513157894736842
gi|27884824|ref|NC_004544.1|_Tomato_yellow_leaf_curl_China_virus_satellite_DNA_beta__complete_genome,1.0,39.0,39.0,0.00012490632025980515,0.18998251311516365,3.973445895448714e-12,0.513157894736842
gi|158713825|ref|NC_009947.1|_Amasya_cherry_disease_associated_chrysovirus_segment_1__complete_sequence,1.0,39.0,39.0,0.00012490632025980515,0.18998251311516365,3.973445895448714e-12,0.513157894736842
gi|18702122|ref|NC_003403.1|_Ageratum_yellow_vein_virus-associated_DNA_beta__complete_genome,1.0,39.0,39.0,0.00012490632025980515,0.18998251311516365,3.973445895448714e-12,0.513157894736842
