1,number_of_matches,average,sum,reads_ratio,all_sum,all_ratio,product
NC_010087_20986_22511,3.0,46.0,138.0,0.0009247842170160296,17.611590628853268,3.2596129367783156e-08,1.8157894736842104
NC_015635_1855233_1856755,3.0,45.666666666666664,137.0,0.0009247842170160296,17.357274969173858,3.212543331778629e-08,1.8026315789473684
NC_015671_2110404_2111909,3.0,45.666666666666664,137.0,0.0009247842170160296,17.357274969173858,3.212543331778629e-08,1.8026315789473684
NC_013169_739195_740721,3.0,45.666666666666664,137.0,0.0009247842170160296,17.357274969173858,3.212543331778629e-08,1.8026315789473684
NC_014552_622212_623712,3.0,44.666666666666664,134.0,0.0009247842170160296,16.60542540073983,3.073388463179555e-08,1.763157894736842
NC_021985_1705872_1707405,3.0,44.666666666666664,134.0,0.0009247842170160296,16.60542540073983,3.073388463179555e-08,1.763157894736842
NC_017524_1472153_1473689,3.0,43.666666666666664,131.0,0.0009247842170160296,15.870221948212084,2.93731451418046e-08,1.7236842105263157
NC_014655_2377874_2379362,3.0,43.666666666666664,131.0,0.0009247842170160296,15.870221948212084,2.93731451418046e-08,1.7236842105263157
NC_005295_326964_328421,3.0,42.0,126.0,0.0009247842170160296,14.681874229346485,2.7173710871819228e-08,1.657894736842105
NC_015703_243792_245284,3.0,40.333333333333336,121.0,0.0009247842170160296,13.539765721331689,2.505985770183329e-08,1.5921052631578947
NC_006368_432907_434415,3.0,40.333333333333336,121.0,0.0009247842170160296,13.539765721331689,2.505985770183329e-08,1.5921052631578947
NC_019566_113412_114888,3.0,40.0,120.0,0.0009247842170160296,13.316892725030826,2.4647356799836036e-08,1.5789473684210527
NC_020135_45423_46954,3.0,39.666666666666664,119.0,0.0009247842170160296,13.095869297163995,2.423827914183876e-08,1.5657894736842104
gi|335352415|ref|NC_015521.1|_Cutthroat_trout_virus__complete_genome,3.0,39.666666666666664,119.0,0.0009247842170160296,13.095869297163995,2.423827914183876e-08,1.5657894736842104
gi|379765038|ref|NC_016961.1|_Whataroa_virus__complete_genome,3.0,39.0,117.0,0.0009247842170160296,12.659371146732429,2.343039355784413e-08,1.5394736842105263
NC_021919_92663_94165,3.0,39.0,117.0,0.0009247842170160296,12.659371146732429,2.343039355784413e-08,1.5394736842105263
GQ066992,3.0,38.666666666666664,116.0,0.0009247842170160296,12.443896424167693,2.3031585631846785e-08,1.526315789473684
NC_015275_10458_11969,3.0,38.666666666666664,116.0,0.0009247842170160296,12.443896424167693,2.3031585631846785e-08,1.526315789473684
gi|190643486|ref|NC_010989.1|_Alternaria_alternata_dsRNA_mycovirus_segment_M1__complete_sequence,3.0,38.333333333333336,115.0,0.0009247842170160296,12.230271270036992,2.2636200949849415e-08,1.513157894736842
NC_005027_5076964_5078478,2.0,46.0,92.0,0.0006165228113440197,5.218249075215783,9.658112405269085e-09,1.2105263157894737
NC_014168_687295_688798,2.0,46.0,92.0,0.0006165228113440197,5.218249075215783,9.658112405269085e-09,1.2105263157894737
EU539957,2.0,46.0,92.0,0.0006165228113440197,5.218249075215783,9.658112405269085e-09,1.2105263157894737
NC_008544_396143_397670,2.0,46.0,92.0,0.0006165228113440197,5.218249075215783,9.658112405269085e-09,1.2105263157894737
NC_019949_43579_45099,2.0,46.0,92.0,0.0006165228113440197,5.218249075215783,9.658112405269085e-09,1.2105263157894737
NC_017059_39033_40502,2.0,46.0,92.0,0.0006165228113440197,5.218249075215783,9.658112405269085e-09,1.2105263157894737
NC_020230_138972_140478,2.0,46.0,92.0,0.0006165228113440197,5.218249075215783,9.658112405269085e-09,1.2105263157894737
NC_015222_659953_661478,2.0,46.0,92.0,0.0006165228113440197,5.218249075215783,9.658112405269085e-09,1.2105263157894737
NC_006087_133817_135263,2.0,46.0,92.0,0.0006165228113440197,5.218249075215783,9.658112405269085e-09,1.2105263157894737
NC_015725_684491_686010,2.0,45.5,91.0,0.0006165228113440197,5.105425400739827,9.449294521270473e-09,1.1973684210526314
NC_013174_721228_722761,2.0,45.0,90.0,0.0006165228113440197,4.99383477188656,9.242758799938514e-09,1.1842105263157894
NC_007514_102592_104100,2.0,45.0,90.0,0.0006165228113440197,4.99383477188656,9.242758799938514e-09,1.1842105263157894
AJ415376,2.0,45.0,90.0,0.0006165228113440197,4.99383477188656,9.242758799938514e-09,1.1842105263157894
NC_013720_2876132_2877641,2.0,45.0,90.0,0.0006165228113440197,4.99383477188656,9.242758799938514e-09,1.1842105263157894
GQ036304,2.0,44.5,89.0,0.0006165228113440197,4.883477188655981,9.038505241273206e-09,1.1710526315789473
NC_021284_432253_433760,2.0,44.5,89.0,0.0006165228113440197,4.883477188655981,9.038505241273206e-09,1.1710526315789473
NC_009380_202576_204103,2.0,44.5,89.0,0.0006165228113440197,4.883477188655981,9.038505241273206e-09,1.1710526315789473
NC_008782_1248578_1250099,2.0,44.5,89.0,0.0006165228113440197,4.883477188655981,9.038505241273206e-09,1.1710526315789473
NC_009342_105305_106842,2.0,44.0,88.0,0.0006165228113440197,4.774352651048089,8.83653384527455e-09,1.1578947368421053
NC_009446_927599_929146,2.0,42.5,85.0,0.0006165228113440197,4.454377311960543,8.24431263327849e-09,1.118421052631579
NC_016930_904413_905920,2.0,42.0,84.0,0.0006165228113440197,4.350184956843403,8.051469887946438e-09,1.1052631578947367
NC_017293_26772_28292,2.0,40.5,81.0,0.0006165228113440197,4.045006165228114,7.486634627950197e-09,1.0657894736842104
NC_015380_109472_110973,2.0,40.5,81.0,0.0006165228113440197,4.045006165228114,7.486634627950197e-09,1.0657894736842104
gi|66275797|ref|NC_006998.1|_Vaccinia_virus__complete_genome,2.0,40.5,81.0,0.0006165228113440197,4.045006165228114,7.486634627950197e-09,1.0657894736842104
gi|124378202|ref|NC_008912.1|_Glypta_fumiferanae_ichnovirus_segment_C9__complete_sequence,2.0,40.333333333333336,121.0,0.0006165228113440197,6.017673653925196,1.1137714534148132e-08,1.0614035087719298
NC_008686_58447_59902,2.0,40.0,80.0,0.0006165228113440197,3.945745992601726,7.3029205332847515e-09,1.0526315789473684
AM420271,2.0,40.0,80.0,0.0006165228113440197,3.945745992601726,7.3029205332847515e-09,1.0526315789473684
gi|9628421|ref|NC_001669.1|_Simian_virus_40__complete_genome,2.0,40.0,120.0,0.0006165228113440197,5.9186189889025895,1.0954380799927128e-08,1.0526315789473684
NC_009142_1402739_1404280,2.0,39.666666666666664,119.0,0.0006165228113440197,5.820386354295109,1.0772568507483893e-08,1.043859649122807
NC_021350_359864_361325,2.0,39.5,79.0,0.0006165228113440197,3.847718865598027,7.121488601285958e-09,1.0394736842105263
AJ234040,2.0,39.0,78.0,0.0006165228113440197,3.750924784217016,6.942338831953817e-09,1.026315789473684
NC_009511_2812326_2813824,2.0,39.0,78.0,0.0006165228113440197,3.750924784217016,6.942338831953817e-09,1.026315789473684
gi|700075070|ref|NC_025373.1|_Avian_paramyxovirus_3_strain_turkey_Wisconsin_68__complete_genome,2.0,39.0,78.0,0.0006165228113440197,3.750924784217016,6.942338831953817e-09,1.026315789473684
gi|157781214|ref|NC_009827.1|_Hepatitis_C_virus_genotype_6__complete_genome,2.0,38.5,77.0,0.0006165228113440197,3.655363748458693,6.765471225288328e-09,1.013157894736842
gi|285002275|ref|NC_013772.1|_Pseudaletia_unipuncta_granulovirus__complete_genome,2.0,38.5,77.0,0.0006165228113440197,3.655363748458693,6.765471225288328e-09,1.013157894736842
NC_009488_1322598_1324120,2.0,38.5,77.0,0.0006165228113440197,3.655363748458693,6.765471225288328e-09,1.013157894736842
gi|288860181|ref|NC_013801.1|_Croton_yellow_vein_mosaic_alphasatellite__complete_genome,2.0,38.5,77.0,0.0006165228113440197,3.655363748458693,6.765471225288328e-09,1.013157894736842
gi|538447205|ref|NC_022233.1|_Porcine_cytomegalovirus_strain_BJ09__complete_genome,2.0,38.5,77.0,0.0006165228113440197,3.655363748458693,6.765471225288328e-09,1.013157894736842
NC_008781_425434_426956,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
AY594189,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_007974_148595_150121,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
JN942865.1,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_002940_10643_12179,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_008593_170256_171767,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
KP701988.1:136-604,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_014966_292511_294046,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_015914_2238767_2240278,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_015844_1113308_1114833,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_010120_57058_58043,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_018013_276026_277440,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_012881_65072_66614,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_017456_98071_99545,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_022900_1483388_1484755,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_023018_865427_867005,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_019673_1012089_1013592,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_009614_346743_348252,1.0,46.0,92.0,0.00030826140567200987,1.3045622688039458,2.4145281013172712e-09,0.6052631578947368
NC_009699_9253_10754,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_016511_597474_599003,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_009719_1901257_1902735,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_016510_159976_161491,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_009767_3886210_3887678,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_010842_1126486_1127985,1.0,46.0,92.0,0.00030826140567200987,1.3045622688039458,2.4145281013172712e-09,0.6052631578947368
NC_012791_5073169_5074691,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_012982_691829_693267,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_015381_317271_318506,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_012581_9207_10715,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_013162_609893_611401,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_015677_566088_567610,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_012968_214628_216153,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_014554_487643_489213,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_021047_235702_238322,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_022442_495034_496588,1.0,46.0,46.0,0.00030826140567200987,0.6522811344019729,1.2072640506586356e-09,0.6052631578947368
NC_007908_4112640_4114170,1.0,45.5,91.0,0.00030826140567200987,1.2763563501849569,2.3623236303176183e-09,0.5986842105263157
GU733362.1_Microsporum_audouinii_strain_CBS_109478_18S_ribosomal_RNA_gene,1.0,45.0,45.0,0.00030826140567200987,0.62422934648582,1.1553448499923142e-09,0.5921052631578947
D89332,1.0,45.0,45.0,0.00030826140567200987,0.62422934648582,1.1553448499923142e-09,0.5921052631578947
NC_004757_69146_70677,1.0,45.0,45.0,0.00030826140567200987,0.62422934648582,1.1553448499923142e-09,0.5921052631578947
JN942702.1,1.0,45.0,45.0,0.00030826140567200987,0.62422934648582,1.1553448499923142e-09,0.5921052631578947
NC_007798_36268_37765,1.0,45.0,45.0,0.00030826140567200987,0.62422934648582,1.1553448499923142e-09,0.5921052631578947
GQ009002,1.0,45.0,45.0,0.00030826140567200987,0.62422934648582,1.1553448499923142e-09,0.5921052631578947
NC_007614_562629_564157,1.0,45.0,45.0,0.00030826140567200987,0.62422934648582,1.1553448499923142e-09,0.5921052631578947
NC_020911_24052_25506,1.0,45.0,45.0,0.00030826140567200987,0.62422934648582,1.1553448499923142e-09,0.5921052631578947
EU827472,1.0,45.0,45.0,0.00030826140567200987,0.62422934648582,1.1553448499923142e-09,0.5921052631578947
NC_011883_459161_460698,1.0,45.0,45.0,0.00030826140567200987,0.62422934648582,1.1553448499923142e-09,0.5921052631578947
AY349365,1.0,45.0,45.0,0.00030826140567200987,0.62422934648582,1.1553448499923142e-09,0.5921052631578947
NC_015731_632833_634358,1.0,45.0,45.0,0.00030826140567200987,0.62422934648582,1.1553448499923142e-09,0.5921052631578947
NC_015064_3730725_3732212,1.0,45.0,45.0,0.00030826140567200987,0.62422934648582,1.1553448499923142e-09,0.5921052631578947
NC_013959_357388_358915,1.0,45.0,45.0,0.00030826140567200987,0.62422934648582,1.1553448499923142e-09,0.5921052631578947
NC_014014_161592_163079,1.0,45.0,45.0,0.00030826140567200987,0.62422934648582,1.1553448499923142e-09,0.5921052631578947
KP335203.1:8-619,1.0,45.0,45.0,0.00030826140567200987,0.62422934648582,1.1553448499923142e-09,0.5921052631578947
gi|9626096|ref|NC_001362.1|_Friend_murine_leukemia_virus__complete_genome,1.0,45.0,45.0,0.00030826140567200987,0.62422934648582,1.1553448499923142e-09,0.5921052631578947
NC_015580_152811_154287,1.0,45.0,45.0,0.00030826140567200987,0.62422934648582,1.1553448499923142e-09,0.5921052631578947
X84442,1.0,45.0,45.0,0.00030826140567200987,0.62422934648582,1.1553448499923142e-09,0.5921052631578947
NC_013947_4742394_4743901,1.0,44.0,44.0,0.00030826140567200987,0.5967940813810111,1.1045667306593187e-09,0.5789473684210527
Y13366,1.0,44.0,44.0,0.00030826140567200987,0.5967940813810111,1.1045667306593187e-09,0.5789473684210527
NC_011586_56013_57570,1.0,44.0,44.0,0.00030826140567200987,0.5967940813810111,1.1045667306593187e-09,0.5789473684210527
NC_012590_815373_816888,1.0,44.0,44.0,0.00030826140567200987,0.5967940813810111,1.1045667306593187e-09,0.5789473684210527
NC_015563_662885_664405,1.0,44.0,44.0,0.00030826140567200987,0.5967940813810111,1.1045667306593187e-09,0.5789473684210527
NC_013062_431628_433139,1.0,44.0,44.0,0.00030826140567200987,0.5967940813810111,1.1045667306593187e-09,0.5789473684210527
GQ069699,1.0,44.0,44.0,0.00030826140567200987,0.5967940813810111,1.1045667306593187e-09,0.5789473684210527
NC_014318_1295147_1296605,1.0,44.0,44.0,0.00030826140567200987,0.5967940813810111,1.1045667306593187e-09,0.5789473684210527
NC_010184_9027_10571,1.0,44.0,44.0,0.00030826140567200987,0.5967940813810111,1.1045667306593187e-09,0.5789473684210527
KC621105.1_Aspergillus_flavus_isolate_FSS63_18S_ribosomal_5.8S_ribosomal,1.0,44.0,44.0,0.00030826140567200987,0.5967940813810111,1.1045667306593187e-09,0.5789473684210527
NC_009615_142361_143857,1.0,44.0,44.0,0.00030826140567200987,0.5967940813810111,1.1045667306593187e-09,0.5789473684210527
GQ111212,1.0,44.0,44.0,0.00030826140567200987,0.5967940813810111,1.1045667306593187e-09,0.5789473684210527
gi|339276104|ref|NC_007815.2|_PreXMRV-1_provirus__complete_genome,1.0,43.0,43.0,0.00030826140567200987,0.5699753390875463,1.054929692659649e-09,0.5657894736842105
NC_018748_1412328_1413816,1.0,43.0,43.0,0.00030826140567200987,0.5699753390875463,1.054929692659649e-09,0.5657894736842105
NC_013929_2859181_2860717,1.0,43.0,43.0,0.00030826140567200987,0.5699753390875463,1.054929692659649e-09,0.5657894736842105
NC_020211_293908_295437,1.0,43.0,43.0,0.00030826140567200987,0.5699753390875463,1.054929692659649e-09,0.5657894736842105
NC_008148_1337366_1338878,1.0,42.0,42.0,0.00030826140567200987,0.5437731196054254,1.0064337359933047e-09,0.5526315789473684
OK483210.1,1.0,42.0,42.0,0.00030826140567200987,0.5437731196054254,1.0064337359933047e-09,0.5526315789473684
gi|124484661|ref|NC_008962.1|_Hyposoter_fugitivus_ichnovirus_segment_B5__complete_sequence,1.0,42.0,42.0,0.00030826140567200987,0.5437731196054254,1.0064337359933047e-09,0.5526315789473684
NC_015673_115751_117105,1.0,42.0,42.0,0.00030826140567200987,0.5437731196054254,1.0064337359933047e-09,0.5526315789473684
NC_009441_27883_29401,1.0,42.0,42.0,0.00030826140567200987,0.5437731196054254,1.0064337359933047e-09,0.5526315789473684
NC_020993_1105385_1106892,1.0,42.0,42.0,0.00030826140567200987,0.5437731196054254,1.0064337359933047e-09,0.5526315789473684
gi|45239034|ref|NC_005790.1|_Turkey_astrovirus_2__complete_genome,1.0,42.0,42.0,0.00030826140567200987,0.5437731196054254,1.0064337359933047e-09,0.5526315789473684
NC_022567_452097_453554,1.0,41.0,41.0,0.00030826140567200987,0.5181874229346486,9.590788606602866e-10,0.5394736842105263
NC_010546_3950932_3952420,1.0,41.0,41.0,0.00030826140567200987,0.5181874229346486,9.590788606602866e-10,0.5394736842105263
NC_009952_373482_374943,1.0,41.0,41.0,0.00030826140567200987,0.5181874229346486,9.590788606602866e-10,0.5394736842105263
AF381167.1:54-1051,1.0,41.0,41.0,0.00030826140567200987,0.5181874229346486,9.590788606602866e-10,0.5394736842105263
AY005061,1.0,41.0,41.0,0.00030826140567200987,0.5181874229346486,9.590788606602866e-10,0.5394736842105263
gi|32453825|ref|NC_004927.1|_Halovirus_HF1__complete_genome,1.0,41.0,41.0,0.00030826140567200987,0.5181874229346486,9.590788606602866e-10,0.5394736842105263
gi|56692979|ref|NC_006553.1|_Avian_sapelovirus__complete_genome,1.0,41.0,41.0,0.00030826140567200987,0.5181874229346486,9.590788606602866e-10,0.5394736842105263
NC_013061_1368500_1370009,1.0,41.0,41.0,0.00030826140567200987,0.5181874229346486,9.590788606602866e-10,0.5394736842105263
NC_014225_1332540_1334080,1.0,41.0,41.0,0.00030826140567200987,0.5181874229346486,9.590788606602866e-10,0.5394736842105263
NC_015312_577609_579116,1.0,41.0,41.0,0.00030826140567200987,0.5181874229346486,9.590788606602866e-10,0.5394736842105263
gi|635546943|ref|NC_024111.1|_Jingmen_Tick_Virus_isolate_SY84_segment_4__complete_sequence,1.0,41.0,41.0,0.00030826140567200987,0.5181874229346486,9.590788606602866e-10,0.5394736842105263
NC_019771_1320695_1322171,1.0,41.0,41.0,0.00030826140567200987,0.5181874229346486,9.590788606602866e-10,0.5394736842105263
NC_018010_1925144_1926556,1.0,41.0,41.0,0.00030826140567200987,0.5181874229346486,9.590788606602866e-10,0.5394736842105263
NC_017945_607923_609429,1.0,41.0,41.0,0.00030826140567200987,0.5181874229346486,9.590788606602866e-10,0.5394736842105263
AF481228,1.0,40.0,40.0,0.00030826140567200987,0.4932182490752158,9.128650666605939e-10,0.5263157894736842
gi|817524645|ref|NC_026947.1|_Bhendi_yellow_vein_mosaic_alphasatellite_isolate_Madurai_MKU-2__complete_sequence,1.0,40.0,40.0,0.00030826140567200987,0.4932182490752158,9.128650666605939e-10,0.5263157894736842
NC_010172_644635_646112,1.0,40.0,40.0,0.00030826140567200987,0.4932182490752158,9.128650666605939e-10,0.5263157894736842
gi|9626692|ref|NC_001479.1|_Encephalomyocarditis_virus__complete_genome,1.0,40.0,40.0,0.00030826140567200987,0.4932182490752158,9.128650666605939e-10,0.5263157894736842
